zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,credit_history,credit_line_ratio,balance_annual_income,fico_avg_score,installment_amnt_ratio
22,0.43729624054148786,4.687533906605418,1.3311916155033174,6.640714145065816,3.6183298483519257,0.6234479183260457,0.5130616998353434,0.8175409669445652,0.3891911280695775,2.3362968846167136,8.131231651751374,0.33869545468029477,25727.31755219691,24.879317742584366,2.176512688443883,0.28560982325181555,2558.8806368155965,0.1702062336271217,0.10671998382717371,31.942076763214175,0.004271923609677978
23,0.4573501375500342,4.732365342173271,1.3430478721930863,6.7042960420947235,3.584766032142906,0.6052396783742899,0.4835287470511876,0.8162128761954838,0.4228789004630225,2.2857636324694814,8.390830778399831,0.35984236096102934,21791.431813876803,24.282791496814816,2.2317981086349774,0.30188983162631217,2478.9093062996276,0.16738231091061548,0.11196282129387806,30.51692533362049,0.004418174528198966
24,0.44937125159613367,4.643705054226289,1.3103585327115226,6.492014663244078,3.5139157769931546,0.6201782366915093,0.4803083961161638,0.8420668038630174,0.4103988620936396,2.195176017846615,8.37361720834534,0.3814807538507526,17286.776056144714,24.292214782680503,2.024164238173717,0.3304867615044149,2565.4727596133052,0.16358646677786867,0.11488591439281434,31.931797392427484,0.004409809687890333
25,0.4670063576868118,4.5088717370955225,1.3055821639450187,6.501739087778823,3.469807367388223,0.5860566592964537,0.4857573082459552,0.8357529177639152,0.3643824171728664,2.0188035180980393,8.006600729535704,0.40475673086230407,14332.961842132729,23.818566022626676,2.0430224872426686,0.31542602726491,2588.031061372173,0.16040336420814363,0.11180925766758303,32.6750971796881,0.004496014530401268
26,0.460713451669027,4.541564486589307,1.331602341958765,6.590634221369006,3.5549752487312625,0.6454326770799831,0.5093164771718128,0.8380343772584464,0.3646899091091333,2.198046087269345,8.475300420380904,0.39266023073980066,14863.824161660103,23.555190844204034,1.8010382709195742,0.3199193601350469,2579.295379788529,0.1697451701297268,0.1144993590014655,32.054110937541914,0.00440010415120274
27,0.4457135468168738,4.65011494601642,1.314434085595028,6.54247876504384,3.626448977509196,0.5986342048441455,0.505862450141925,0.8350153407939277,0.4062405362727444,2.2643384574344667,8.401448307863522,0.3337888035022186,21031.82651775053,24.247331920514288,1.9846712159628679,0.2833309618029296,2597.1037875213624,0.1736072485507487,0.11415947502853899,31.38584025929009,0.004377613013732272
28,0.45129845243031885,4.713239072869917,1.327226004785472,6.597304336578202,3.6167351815836586,0.618778486452892,0.5261807218416782,0.832404688843405,0.40619383120794467,2.2398403085627736,8.344780769261035,0.33703982860730547,23351.76954171891,23.973958187761923,2.0407887977534287,0.28427848788794396,2547.402036969233,0.17347991639559499,0.11487459894742656,30.679558976019283,0.004402004641077248
29,0.44459483249259046,4.665237550409041,1.3195413908212856,6.563782137378968,3.587223466136405,0.5968385048902536,0.49770656049161216,0.8316393182075114,0.3750555500570237,2.210508834178903,8.40442936253013,0.35802281233703503,19418.928758505517,24.07053078698716,2.0233293940041803,0.2373447150480615,2582.3342959736406,0.16950991930468623,0.11433250739171275,30.79774851491911,0.004374233787447895
30,0.43278286629949725,4.6696397526729685,1.3225724880379015,6.588791548909104,3.643111287735129,0.6047381545021362,0.5181612828211976,0.8259982987930841,0.38687144521240874,2.347679310416575,8.345237604427567,0.4120724975771252,24136.7671350676,24.04947867221077,2.0739047943783078,0.3288173090055534,2585.6297968793547,0.17307907660586994,0.11030631467473846,30.993908032640427,0.004250455691842346
31,0.44558931163660853,4.664101679361303,1.327344816095626,6.616219482508179,3.5055272423255133,0.6229183213744706,0.47655378120278247,0.8217785744939407,0.4042689255548179,2.2583059118867976,8.453403767011878,0.3891113326047673,21690.86845397866,23.985418455320065,1.9811473369714165,0.29008595435276063,2525.5258752966,0.1686328424908401,0.11455088320743989,29.98441327650539,0.004354423863795334
32,0.42667112637380944,4.552452614725234,1.2866474341368086,6.401878923035171,3.5968881794093153,0.6357944143760781,0.5185150936294293,0.8374768245607559,0.4020229947356591,2.333130999123012,8.386358387461103,0.3652287210010562,18474.48112128066,23.929478729628297,1.9846397224637162,0.3363627661073612,2615.58144053408,0.17589666918860838,0.11139213635513535,30.530407206911025,0.00424134485848523
33,0.41586965647618734,4.541533181885277,1.2848081017856041,6.373921008004608,3.5481890568714376,0.6712497442386111,0.5304219817294717,0.8363549440643407,0.41462635967169026,2.428274835152583,8.238775170354703,0.3460235478157497,28192.98490561464,23.434678180178025,1.8211095672402449,0.3160259660254902,2667.469233066081,0.18625023190951268,0.10912954055177292,29.613150949535722,0.004164332477592445
34,0.42281257946790657,4.546905005759469,1.2878219344959039,6.400995967190318,3.580172631889176,0.6444476392823336,0.529717125359927,0.8389384110202843,0.411342940675712,2.316965971947529,8.47812932763114,0.39053989409374523,18988.28405223329,23.43122026807844,1.9375913292233395,0.35979833204516437,2650.3408141288537,0.17786404755820917,0.11092080793698221,30.188940955826503,0.004245991348969892
35,0.4565485371355873,4.62964865259429,1.317115497408228,6.53220354765782,3.5621614773435972,0.5805045325320544,0.4843950171528179,0.8298028286435494,0.42076021212706066,2.225767475230399,8.374376228371549,0.38156165514159607,18868.191470402504,23.955289814231552,2.083450067392154,0.34012810910381636,2599.224050565,0.1674001598205974,0.1134521458426946,30.269188259988628,0.004472350918976757
36,0.4495537418475275,4.620826322236192,1.3213540538263349,6.5250348897071255,3.4901248216339558,0.6161030991923939,0.48456368284186174,0.8288506352148531,0.4292659082256308,2.3324801858416704,8.482827352877928,0.37068351524379906,14215.571529012903,23.888977025148854,1.9446728877890085,0.3046114053277931,2586.3559789806195,0.1679818504750924,0.11471634532345429,30.267769422880342,0.004404699249902267
37,0.4481558674613896,4.675302011938614,1.3139605673591395,6.5301970264874925,3.630423083278154,0.5958812800076388,0.503352686838643,0.8324182305000991,0.41087774528362014,2.0867163491465233,8.325153491925422,0.3857182160588908,18265.924643625716,23.546858970054966,2.040972832653221,0.3491439733284234,2539.6699565038557,0.17132223399426352,0.11305235593773301,29.79144154662394,0.004372599703655132
38,0.4364041595731303,4.655378279367396,1.3027399876162136,6.464250285180416,3.543926021347416,0.6124493271356836,0.5075219566765616,0.8389516139475629,0.42345516819663825,2.219284856789804,8.456904158752662,0.392537402399497,16696.522389088594,23.94935371838963,1.86600782390427,0.3364974360325472,2576.2515344553676,0.1669351227540002,0.11378945555212781,29.425968920375475,0.004241973573055649
39,0.4382896248386602,4.665293211639903,1.3200665129084423,6.546925116752389,3.5417776451021568,0.6398290231490168,0.5026075659009062,0.8316110081554466,0.43936303057994863,2.2469663840342022,8.524307412387127,0.3812875429424765,14009.838565384141,23.91059164881645,1.8287308186173954,0.2991419968504046,2607.5162804182496,0.1676056734617145,0.11349712147809023,28.795724107602936,0.004271399596490835
40,0.4493835725521702,4.574713085873785,1.3001490761247125,6.46365300252337,3.582056823939527,0.5926529865529075,0.5075132762126106,0.8400485793011031,0.3991517279133474,2.1333967468488533,8.22980198725468,0.3697661829998481,18514.75374595516,23.833529741554027,2.0630523790617854,0.3428100030111151,2476.131243806473,0.1681963085209339,0.11287580926936612,30.785036853101225,0.00437323035536942
41,0.4594804094272756,4.619228793160514,1.319665991329287,6.581000100710479,3.6279093544295637,0.5928787644316286,0.4750774719243062,0.8250097114164008,0.4216152330178442,2.097744969879756,8.207814005869349,0.3813401403865488,16829.932142001875,23.36353490336279,1.9338503609657696,0.3518586119127004,2564.8427609800347,0.1637711248401742,0.11376357617656062,30.55050141525175,0.004436043395266806
42,0.44636840472480294,4.499499076626724,1.2586477652084618,6.2819397513052895,3.6050053091131677,0.5978594543557787,0.4825400418593303,0.8506682238321965,0.4176973600963271,2.2707010596452744,8.317684167155498,0.39596860267192485,15928.07928190795,24.10248081893945,2.0666493804440527,0.35419302330059865,2428.600871594656,0.16720565694776804,0.11476821819159046,29.699179237912183,0.004368795397647864
43,0.44635545216150674,4.596527855934262,1.304437739444599,6.473811364816561,3.62056084380371,0.60578367927627,0.48414906508584016,0.8406288565264437,0.39911643913883516,2.220311557356087,8.15094491874102,0.41328353692425485,18048.12293737987,23.727224049980755,1.8177061122272427,0.3520490635607123,2538.9547785050613,0.16649393419688654,0.11125173472925978,30.672790629265318,0.0043694233282048365
44,0.4393884899763185,4.564920217218692,1.2916966251362756,6.418827050880372,3.603884657141553,0.6095161388583701,0.4928075413756781,0.8438176302881512,0.41164259732269914,2.165350467022281,8.088743235631027,0.43294258796273877,17723.22664137782,23.22960256607411,1.76895103153518,0.3845845922038355,2686.536610419111,0.16675520092488266,0.11216824208269299,31.05295862030445,0.004334755480228287
